frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
11,0.7372,0.490997,0.286030,-1.151878,0.999941,0.804955,0.572306,-0.560031,0.999650,0.355393,0.557679,-0.119063,0.998692,0.978487,0.922903,-0.513159,0.723419,0.250523,0.935767,0.019758,0.279581,1.130131,1.371117,-0.710294,0.198699,0.152016,1.396255,-0.567637,0.101765
12,0.8063,0.492969,0.285975,-1.131520,0.999940,0.806359,0.571072,-0.538989,0.999633,0.356342,0.559985,-0.119218,0.998690,0.981912,0.887483,-0.512357,0.719703,0.250414,0.936505,0.068658,0.277861,1.163957,1.315078,-0.729804,0.202001,0.142406,1.395414,-0.414835,0.097205
13,0.8608,0.495784,0.285585,-1.067639,0.999943,0.806174,0.567910,-0.451195,0.999631,0.357833,0.561681,-0.114354,0.998725,0.988227,0.882000,-0.435970,0.725541,0.250274,0.936811,-0.005980,0.286895,1.203167,1.252721,-0.693020,0.221494,0.141138,1.385721,-0.602072,0.098798
14,0.9005,0.519668,0.243388,-1.247884,0.999943,0.824640,0.542737,-0.429227,0.999558,0.363664,0.561912,-0.220585,0.998702,0.992253,0.845098,-0.453301,0.712047,0.253592,0.937798,-0.494621,0.307720,1.176935,1.166971,-1.071810,0.226780,0.193309,1.210131,-1.665627,0.123659
15,0.9668,0.540865,0.195388,-1.313762,0.999946,0.844353,0.493752,-0.449950,0.999575,0.377493,0.548004,-0.286690,0.998683,1.071775,0.855476,-0.464256,0.719489,0.261430,0.941622,-0.768102,0.333256,1.175737,1.210536,-0.993299,0.265404,0.230620,0.937901,-2.164228,0.177693
16,1.0724,0.563662,0.164706,-1.487497,0.999949,0.868482,0.470135,-0.607468,0.999559,0.393638,0.548054,-0.364313,0.998564,1.101513,0.862361,-0.648038,0.710275,0.264436,0.969040,-0.994246,0.376246,1.163742,1.248579,-1.099128,0.284918,0.317369,0.767997,-2.457434,0.245688
17,1.1189,0.731613,0.149022,-1.427918,0.999944,0.981670,0.473360,-0.560746,0.999233,0.586183,0.512390,-0.361247,0.998618,1.119418,0.999498,-0.614647,0.672306,0.443174,0.952921,-0.706846,0.423300,1.028147,1.264582,-1.005504,0.268128,0.341720,0.921695,-2.013169,0.294603
18,1.1764,0.788342,0.142762,-1.264378,0.999926,1.112977,0.475048,-0.582670,0.998599,0.661871,0.499083,-0.236623,0.998682,1.170586,1.029282,-0.620597,0.635478,0.519282,0.932441,-0.535948,0.465956,1.046779,1.371529,-0.937507,0.246228,0.382737,0.985138,-1.638574,0.339516
19,1.2285,0.847248,0.145695,-1.140731,0.999885,1.177090,0.462812,-0.502787,0.997984,0.723473,0.477984,-0.169646,0.998777,1.243507,1.019485,-0.461579,0.601108,0.576613,0.892885,-0.396331,0.510983,1.155304,1.371687,-0.666644,0.224515,0.367353,0.993525,-1.351309,0.379853
20,1.2974,0.871435,0.118237,-0.988700,0.999852,1.201604,0.392116,-0.403505,0.996818,0.745639,0.459314,-0.055960,0.998848,1.304245,0.858033,-0.922243,0.601380,0.560212,0.887993,-0.552423,0.555183,1.154474,0.752199,-1.631473,0.251811,0.538180,0.827371,-1.743642,0.437020
21,1.3562,0.943404,0.107561,-0.696569,0.999467,1.196485,0.388607,-0.091520,0.995695,0.779395,0.433678,-0.133416,0.998896,1.264334,0.876066,-0.093590,0.591690,0.613159,0.888756,-0.723291,0.594582,1.256077,0.888630,-0.371894,0.234682,0.775329,0.471357,-1.608195,0.492772
22,1.4047,0.944165,0.119027,-0.775293,0.994327,1.225512,0.398910,-0.245269,0.989428,0.817585,0.436056,-0.226698,0.998702,1.275854,0.887325,-0.257701,0.552336,0.645521,0.889915,-0.688018,0.619872,1.257892,1.058695,-0.521608,0.215416,0.701204,0.676720,-1.585419,0.534385
23,1.4522,0.967666,0.116660,-0.835828,0.993819,1.218462,0.408680,-0.169533,0.986999,0.802213,0.440062,-0.323523,0.998650,1.271888,0.892732,-0.132381,0.519921,0.652449,0.892532,-0.899394,0.651604,1.250757,1.092985,-0.348356,0.198086,0.779089,0.516732,-1.746357,0.580155
24,1.5006,0.949140,0.117989,-0.661760,0.974783,1.280456,0.408815,-0.198234,0.980342,0.824882,0.447737,-0.242090,0.998543,1.352170,0.894415,-0.208137,0.504537,0.678533,0.894875,-0.739093,0.683646,1.354650,1.155109,-0.474428,0.182043,0.817725,0.457525,-1.728862,0.621840
25,1.5538,0.965803,0.113538,-0.733699,0.971741,1.285085,0.409048,-0.208206,0.977581,0.831302,0.445148,-0.286241,0.998545,1.353593,0.895570,-0.248869,0.473076,0.692547,0.895229,-0.388137,0.690083,1.340673,1.236259,-0.498486,0.164609,0.698871,1.078032,-0.887059,0.606380
26,1.6005,0.963728,0.140812,-0.801501,0.933734,1.270212,0.414009,-0.239088,0.965467,0.840337,0.476169,-0.332680,0.997629,1.314937,0.932176,-0.193303,0.431083,0.730224,0.896655,-0.637504,0.673735,1.251456,1.162094,-0.370383,0.149537,0.753451,0.969930,-1.288929,0.598036
27,1.6517,0.952485,0.183919,-0.674476,0.919340,1.262053,0.417048,-0.264077,0.963054,0.847306,0.479347,-0.202128,0.997248,1.301249,0.948300,-0.245828,0.398298,0.741474,0.877290,-0.495407,0.653043,1.202660,1.146270,-0.402563,0.135840,0.760420,0.927339,-1.245246,0.582058
28,1.6994,0.972100,0.205156,-1.099639,0.924530,1.244700,0.436759,-0.399242,0.964879,0.851264,0.501106,-0.287915,0.997210,1.300730,0.968833,-0.341051,0.383568,0.753906,0.880253,-0.513002,0.647921,1.147789,1.149345,-0.569232,0.126398,0.764548,0.912082,-1.266546,0.566600
29,1.7514,0.968326,0.170451,-0.904900,0.888434,1.261665,0.425184,-0.324668,0.947995,0.858427,0.487173,-0.346614,0.996258,1.288669,0.936989,-0.228530,0.354049,0.774783,0.852980,-0.356119,0.637784,1.136224,1.104184,-0.456642,0.115717,0.776260,1.028482,-0.758316,0.538431
30,1.7995,0.984944,0.192254,-1.073141,0.836987,1.313272,0.424570,-0.581686,0.934941,0.879981,0.465631,-0.525352,0.995403,1.311202,0.936126,-0.433704,0.330587,0.781531,0.843739,-0.646953,0.634595,1.142248,1.109568,-0.483361,0.106722,0.818730,0.989691,-0.958852,0.530787
31,1.8649,1.006624,0.212040,-1.044494,0.807626,1.307721,0.445675,-0.528986,0.931550,0.877622,0.466621,-0.447073,0.994747,1.304475,0.988151,-0.459747,0.314431,0.790047,0.883232,-0.697699,0.629170,1.098652,1.051309,-0.501963,0.101886,0.819017,0.858148,-1.342752,0.537807
32,1.9312,1.002106,0.245622,-1.561545,0.800290,1.337326,0.437360,-1.023016,0.919117,0.892087,0.466122,-0.924711,0.992422,1.315497,0.953392,-0.855760,0.293877,0.809455,0.814583,-1.082851,0.615885,1.118867,0.980432,-0.848923,0.095459,0.877207,0.680715,-1.491307,0.519088
33,1.9965,1.015385,0.235359,-1.147832,0.791384,1.352925,0.413207,-0.753732,0.913459,0.919366,0.462185,-0.626636,0.989887,1.333827,0.885658,-0.648903,0.278038,0.855169,0.755493,-0.908424,0.607407,1.165854,0.868766,-0.624101,0.094066,0.927578,0.532018,-1.432512,0.520615
34,2.0505,1.002717,0.255992,-0.851107,0.783909,1.331998,0.471390,-0.639954,0.908826,0.911232,0.508095,-0.289874,0.984427,1.308592,0.912011,-0.623669,0.263218,0.838558,0.858480,-0.506972,0.566327,1.125739,0.871387,-0.620214,0.092996,0.893784,0.621805,-1.029963,0.513202
35,2.1276,1.009146,0.294514,-1.109767,0.753384,1.324324,0.513630,-0.630373,0.897242,0.915350,0.535249,-0.523965,0.981813,1.308270,0.929178,-0.655522,0.256575,0.831391,0.891556,-0.966915,0.577967,1.107174,0.781170,-0.646727,0.097919,0.930709,0.552234,-1.560022,0.544629
36,2.1980,1.022896,0.329954,-1.567664,0.741910,1.328751,0.563738,-0.952347,0.869128,0.914067,0.586721,-0.917893,0.978535,1.291462,0.992237,-0.864507,0.243640,0.837996,0.917106,-1.201517,0.569030,1.069213,0.810567,-0.773148,0.096308,0.936351,0.611801,-1.587158,0.538142
37,2.5894,0.322814,0.171805,-0.307674,0.767716,0.419006,0.302225,-0.039199,0.882210,0.243904,0.301653,-0.067902,0.980674,0.458248,0.475182,0.061424,0.318531,0.226970,0.483856,-0.026501,0.610552,0.487627,0.629581,-0.045617,0.185909,0.211068,0.650343,-0.148015,0.580182
38,2.6525,0.328326,0.173762,-0.422409,0.790943,0.425598,0.302711,-0.073266,0.893986,0.256262,0.302145,-0.103301,0.982601,0.468937,0.475393,0.054055,0.386061,0.235412,0.483825,-0.043142,0.648639,0.503304,0.630886,-0.096093,0.266800,0.218378,0.649521,-0.215393,0.620370
39,2.7276,0.374326,0.187511,-0.430044,0.811846,0.458508,0.306951,-0.106399,0.904582,0.298930,0.302150,-0.118556,0.984336,0.493869,0.474747,0.025262,0.446432,0.275838,0.477618,-0.042459,0.682739,0.519201,0.627990,-0.109561,0.339033,0.260892,0.640622,-0.207425,0.655751
40,2.7737,0.385169,0.191261,-0.374402,0.830659,0.468826,0.307066,-0.090926,0.914119,0.310133,0.302608,-0.082532,0.985897,0.498182,0.474714,0.036032,0.500782,0.290041,0.476403,0.004225,0.712782,0.527278,0.627382,-0.073313,0.404267,0.271885,0.635000,-0.123912,0.686964
41,2.8258,0.389039,0.194737,-0.398484,0.847589,0.473872,0.309004,-0.092326,0.922697,0.317146,0.303533,-0.104461,0.987301,0.504296,0.474719,0.032809,0.549371,0.297155,0.476401,-0.021287,0.739909,0.533242,0.627557,-0.099412,0.462335,0.276491,0.633340,-0.169303,0.714903
42,2.8929,0.432577,0.202700,-0.402124,0.862825,0.504472,0.316900,-0.143169,0.930415,0.355188,0.305384,-0.124899,0.988561,0.533790,0.476438,-0.027201,0.593102,0.331822,0.474395,-0.039657,0.763367,0.566328,0.629519,-0.118285,0.514063,0.307971,0.625483,-0.169138,0.738367
43,2.9704,0.441707,0.204514,-0.406797,0.876537,0.520304,0.318428,-0.143760,0.937362,0.369671,0.305292,-0.127224,0.989698,0.543738,0.479297,-0.021504,0.632087,0.343743,0.470565,-0.042227,0.785135,0.568008,0.629721,-0.118095,0.560187,0.316265,0.616343,-0.167443,0.761317
44,3.0208,0.450360,0.205067,-0.408837,0.888877,0.527160,0.318103,-0.133329,0.943614,0.375208,0.305492,-0.137933,0.990720,0.554542,0.479178,-0.008992,0.666704,0.352419,0.469813,-0.054895,0.804694,0.576990,0.629814,-0.109661,0.600115,0.321315,0.612069,-0.172398,0.781177
45,3.0934,0.454455,0.204872,-0.459170,0.899984,0.529988,0.319426,-0.171415,0.949242,0.377217,0.305129,-0.179179,0.991641,0.555950,0.479128,-0.042302,0.698363,0.354039,0.468504,-0.097350,0.822124,0.580435,0.633363,-0.140398,0.637120,0.320067,0.609909,-0.212553,0.799119
46,3.1458,0.452252,0.203788,-0.429405,0.909981,0.521432,0.319161,-0.146543,0.954311,0.372305,0.304594,-0.153809,0.992468,0.550807,0.478528,-0.025310,0.726611,0.351657,0.466553,-0.077531,0.837171,0.578830,0.632327,-0.130258,0.671002,0.312901,0.609816,-0.198905,0.814178
47,3.2267,0.449644,0.204677,-0.437418,0.918979,0.516737,0.319397,-0.143018,0.958874,0.369088,0.306149,-0.164273,0.993212,0.547428,0.478548,-0.023161,0.752680,0.349703,0.466703,-0.091227,0.851152,0.579112,0.629836,-0.141952,0.702498,0.309629,0.611618,-0.223501,0.828695
48,3.2938,0.439651,0.210223,-0.410546,0.927079,0.513253,0.323506,-0.126250,0.962982,0.360822,0.309270,-0.136604,0.993884,0.542786,0.479460,-0.014298,0.776152,0.340501,0.468491,-0.061085,0.863993,0.573000,0.623927,-0.133169,0.730812,0.305054,0.615668,-0.189235,0.841962
49,3.3421,0.435005,0.212368,-0.375245,0.934368,0.511891,0.324758,-0.112269,0.966679,0.356768,0.309445,-0.101891,0.994489,0.539688,0.479511,-0.007946,0.797297,0.336188,0.468697,-0.017099,0.875399,0.570536,0.619886,-0.127747,0.756272,0.303017,0.616379,-0.128274,0.853042
50,3.4027,0.432491,0.213345,-0.355053,0.940928,0.510494,0.324580,-0.097997,0.970008,0.354620,0.309355,-0.097171,0.995034,0.532199,0.479581,0.005833,0.816372,0.334083,0.468093,-0.024513,0.885912,0.563724,0.618071,-0.104724,0.779507,0.302323,0.616922,-0.138723,0.863034
51,3.4734,0.431041,0.214392,-0.359610,0.946832,0.508437,0.324461,-0.093476,0.973003,0.353327,0.309398,-0.094284,0.995524,0.530516,0.479560,0.013497,0.833594,0.333619,0.468123,-0.020852,0.895657,0.559526,0.616875,-0.104845,0.800393,0.301498,0.615905,-0.141889,0.873033
52,3.5078,0.430641,0.216342,-0.364414,0.952143,0.505453,0.325311,-0.126731,0.975699,0.352704,0.311326,-0.094198,0.995960,0.529334,0.479311,-0.034266,0.849491,0.333162,0.467922,-0.009914,0.903638,0.556825,0.613249,-0.143860,0.819564,0.299782,0.615347,-0.115737,0.880254
53,3.5418,0.429933,0.217782,-0.439947,0.956921,0.505198,0.326426,-0.180985,0.978123,0.352789,0.312840,-0.141295,0.996349,0.528941,0.479082,-0.072818,0.863541,0.332293,0.467888,-0.038980,0.910880,0.555010,0.612280,-0.178038,0.836459,0.298961,0.615509,-0.122508,0.886234
54,3.5761,0.429312,0.218765,-0.454440,0.961221,0.503998,0.326793,-0.196735,0.980305,0.354520,0.314436,-0.152806,0.996698,0.528844,0.478526,-0.087687,0.876332,0.331295,0.467278,-0.047988,0.917360,0.555034,0.610288,-0.190350,0.851848,0.298096,0.614225,-0.127098,0.890894
55,3.6139,0.429228,0.218203,-0.433544,0.965088,0.503030,0.326315,-0.179525,0.982265,0.356571,0.314541,-0.143773,0.997007,0.530040,0.477070,-0.077379,0.887564,0.332332,0.465101,-0.046935,0.922540,0.555072,0.606189,-0.174670,0.865387,0.298709,0.610468,-0.134705,0.893608
56,3.6432,0.429688,0.217435,-0.404250,0.968571,0.503193,0.324290,-0.171849,0.984031,0.358521,0.313373,-0.128699,0.997293,0.533566,0.472629,-0.062658,0.897734,0.334538,0.461022,-0.032674,0.927537,0.557680,0.603689,-0.171062,0.877546,0.303576,0.607036,-0.124778,0.897529
57,3.6773,0.432057,0.215252,-0.402833,0.971701,0.505868,0.318850,-0.164474,0.985618,0.360801,0.308779,-0.128644,0.997545,0.537074,0.468070,-0.056543,0.906767,0.337930,0.455084,-0.033213,0.931519,0.558088,0.597804,-0.161602,0.888428,0.309698,0.603699,-0.128890,0.896990
58,3.7170,0.432562,0.210765,-0.433181,0.974525,0.506859,0.311664,-0.175538,0.987050,0.362985,0.303348,-0.159350,0.997774,0.541233,0.454159,-0.069666,0.915245,0.341640,0.448803,-0.075690,0.935213,0.558368,0.587801,-0.161921,0.898563,0.317012,0.597794,-0.176073,0.896555
59,3.7441,0.433292,0.200016,-0.420378,0.977068,0.508602,0.305052,-0.169440,0.988339,0.365755,0.294758,-0.152872,0.997982,0.544122,0.445600,-0.071166,0.922935,0.344977,0.440120,-0.077590,0.938600,0.558772,0.579622,-0.159588,0.907710,0.325311,0.585971,-0.176771,0.895069
60,3.7770,0.435150,0.192567,-0.387601,0.979357,0.511065,0.299736,-0.143150,0.989499,0.368837,0.289138,-0.149311,0.998171,0.545294,0.443774,-0.064830,0.929555,0.349555,0.436450,-0.080083,0.941876,0.559018,0.576877,-0.152414,0.915669,0.330955,0.580299,-0.191025,0.894891
61,3.8143,0.438595,0.188251,-0.371770,0.981416,0.512164,0.298732,-0.123117,0.990540,0.370404,0.287635,-0.145690,0.998339,0.545637,0.446087,-0.045561,0.935238,0.352419,0.435142,-0.083359,0.944515,0.561265,0.579029,-0.143993,0.922511,0.336007,0.578371,-0.197469,0.893971
62,3.8462,0.440435,0.186909,-0.379014,0.983270,0.512906,0.297379,-0.129035,0.991480,0.371890,0.286342,-0.144073,0.998492,0.546036,0.445412,-0.044033,0.940711,0.353761,0.436082,-0.083431,0.946825,0.564513,0.578864,-0.142687,0.929100,0.336178,0.578897,-0.197241,0.894824
63,3.8799,0.442927,0.186494,-0.367020,0.984939,0.515203,0.298472,-0.120756,0.992327,0.372959,0.286223,-0.130913,0.998635,0.547322,0.446838,-0.027971,0.945478,0.353014,0.436287,-0.071873,0.949422,0.569364,0.579597,-0.133868,0.934880,0.332211,0.579476,-0.187471,0.896969
64,3.9157,0.444635,0.186184,-0.413757,0.986442,0.516831,0.298422,-0.155173,0.993089,0.374994,0.285204,-0.146778,0.998765,0.548444,0.447617,-0.053909,0.949978,0.353280,0.437257,-0.070926,0.951914,0.575017,0.580419,-0.162998,0.940044,0.323882,0.580419,-0.184337,0.901285
65,3.9460,0.448001,0.184888,-0.426161,0.987791,0.519674,0.296885,-0.154835,0.993769,0.377038,0.285601,-0.158925,0.998881,0.552078,0.444906,-0.053224,0.952167,0.353891,0.437782,-0.083363,0.954296,0.585000,0.563236,-0.170533,0.941349,0.307960,0.576640,-0.206912,0.905810
66,3.9839,0.448816,0.181602,-0.422689,0.989008,0.522393,0.295949,-0.170371,0.994387,0.377481,0.285102,-0.157820,0.998985,0.560188,0.442868,-0.079907,0.955519,0.353442,0.437825,-0.080286,0.955607,0.611550,0.559126,-0.196919,0.945126,0.286989,0.567866,-0.205364,0.909693
67,4.0133,0.449549,0.178009,-0.450632,0.990105,0.525493,0.294447,-0.178026,0.994942,0.376928,0.285097,-0.186311,0.999080,0.568527,0.442752,-0.079485,0.958779,0.346713,0.436586,-0.125758,0.958029,0.633225,0.560482,-0.191663,0.949333,0.269152,0.555686,-0.254683,0.915393
68,4.0471,0.449454,0.176369,-0.414616,0.991090,0.527000,0.292905,-0.163940,0.995440,0.377293,0.281471,-0.162753,0.999161,0.575006,0.431164,-0.076798,0.961500,0.338414,0.420599,-0.108203,0.959517,0.642811,0.546813,-0.199412,0.952253,0.263850,0.515218,-0.233176,0.917308
69,4.0804,0.449858,0.173832,-0.425940,0.991975,0.528671,0.291362,-0.166371,0.995882,0.377539,0.278990,-0.164970,0.999236,0.579631,0.420946,-0.114825,0.963291,0.328901,0.411983,-0.116766,0.961710,0.649596,0.525768,-0.279083,0.952530,0.244675,0.504916,-0.248374,0.919893
70,4.1177,0.450240,0.172015,-0.408463,0.992770,0.529044,0.289605,-0.155132,0.996280,0.377394,0.276822,-0.146197,0.999300,0.583423,0.412640,-0.098288,0.965440,0.321496,0.402832,-0.107492,0.963598,0.656789,0.512299,-0.242360,0.954016,0.231687,0.484421,-0.233951,0.922248
71,4.1495,0.450379,0.171632,-0.368133,0.993489,0.529383,0.289618,-0.131770,0.996642,0.377260,0.276173,-0.117214,0.999360,0.587599,0.407994,-0.085703,0.967681,0.314116,0.398166,-0.070862,0.965784,0.666256,0.504510,-0.235324,0.956261,0.216989,0.475481,-0.193822,0.926390
72,4.1961,0.450599,0.172413,-0.326247,0.994136,0.528975,0.289765,-0.098220,0.996970,0.377182,0.276046,-0.076996,0.999416,0.589510,0.403417,-0.046425,0.969967,0.307016,0.391818,-0.029544,0.968113,0.669893,0.495888,-0.192881,0.959236,0.210151,0.464043,-0.161794,0.931551
73,4.2299,0.450430,0.172395,-0.355601,0.994718,0.528918,0.289750,-0.110434,0.997260,0.376905,0.276455,-0.099467,0.999466,0.593358,0.401580,-0.068538,0.971951,0.301887,0.389654,-0.046023,0.970261,0.673562,0.486807,-0.222988,0.961490,0.205553,0.456585,-0.173159,0.935747
74,4.2721,0.450297,0.172784,-0.396435,0.995241,0.528734,0.290202,-0.154334,0.997521,0.375863,0.276561,-0.131681,0.999510,0.598161,0.399656,-0.094863,0.973985,0.296684,0.388056,-0.073967,0.972411,0.679437,0.482739,-0.227995,0.963855,0.201299,0.453354,-0.190386,0.939583
75,4.2975,0.450256,0.173884,-0.382761,0.995712,0.528525,0.290497,-0.147826,0.997757,0.374680,0.276909,-0.113329,0.999547,0.598240,0.399105,-0.096179,0.975897,0.295622,0.387439,-0.051735,0.974356,0.678631,0.479501,-0.255145,0.966428,0.201037,0.448415,-0.171166,0.943585
76,4.3309,0.450224,0.174484,-0.393810,0.996137,0.528447,0.290613,-0.150762,0.997970,0.373981,0.277294,-0.127710,0.999580,0.598790,0.397857,-0.092607,0.977710,0.295348,0.387711,-0.076642,0.976157,0.682953,0.475988,-0.241546,0.968874,0.199611,0.447375,-0.204307,0.946969
77,4.3911,0.450197,0.175692,-0.399346,0.996517,0.528306,0.290640,-0.151422,0.998161,0.373417,0.277803,-0.129557,0.999607,0.599174,0.397738,-0.091816,0.979316,0.295378,0.387905,-0.077739,0.977714,0.684739,0.473220,-0.238949,0.971066,0.199413,0.445828,-0.207452,0.950087
78,4.4154,0.450149,0.176627,-0.429784,0.996861,0.528204,0.290674,-0.170620,0.998335,0.373004,0.277853,-0.154946,0.999634,0.599460,0.397558,-0.110093,0.980880,0.294242,0.387436,-0.106728,0.979197,0.686185,0.473245,-0.258442,0.973143,0.197830,0.446782,-0.240761,0.952561
79,4.4893,0.450077,0.177205,-0.420916,0.997169,0.528125,0.290762,-0.166320,0.998493,0.372607,0.277954,-0.151478,0.999659,0.598727,0.398120,-0.115315,0.982170,0.292664,0.387516,-0.106774,0.980425,0.683615,0.475362,-0.271698,0.974937,0.195519,0.452393,-0.235182,0.953943
80,4.5226,0.449783,0.177254,-0.418560,0.997448,0.528099,0.291488,-0.164535,0.998632,0.372362,0.278463,-0.149866,0.999686,0.598215,0.398387,-0.115739,0.983101,0.290043,0.387962,-0.108778,0.981732,0.681044,0.477497,-0.267765,0.975971,0.193738,0.453629,-0.234407,0.956123
81,4.5604,0.449249,0.177475,-0.403673,0.997698,0.528178,0.292635,-0.164361,0.998755,0.372203,0.278648,-0.148074,0.999710,0.597692,0.400015,-0.111314,0.983819,0.291534,0.387387,-0.109751,0.982663,0.679659,0.480326,-0.261506,0.976529,0.196184,0.455434,-0.235604,0.956761
82,4.6049,0.448493,0.177696,-0.397730,0.997926,0.528149,0.292821,-0.153668,0.998873,0.372145,0.278943,-0.144615,0.999733,0.597564,0.401551,-0.099054,0.984865,0.292599,0.386499,-0.110417,0.983481,0.678366,0.496471,-0.236824,0.977906,0.209485,0.459573,-0.246547,0.956700
83,4.6356,0.448070,0.177393,-0.411739,0.998128,0.527800,0.292868,-0.153481,0.998970,0.371545,0.279028,-0.152425,0.999754,0.595055,0.402722,-0.107458,0.985042,0.293140,0.385819,-0.132267,0.984118,0.664178,0.506936,-0.273709,0.976556,0.231439,0.466247,-0.279617,0.955502
84,4.6706,0.447210,0.176639,-0.410488,0.998307,0.527019,0.292904,-0.153676,0.999059,0.370636,0.279136,-0.146100,0.999763,0.588426,0.405385,-0.094849,0.985050,0.293367,0.385578,-0.053097,0.982406,0.644283,0.518593,-0.225780,0.974646,0.261494,0.471778,-0.088420,0.937096
85,4.7013,0.446340,0.176057,-0.317016,0.998472,0.525794,0.291429,-0.083906,0.999146,0.369630,0.277960,-0.054422,0.999779,0.579102,0.407523,0.021260,0.985284,0.294695,0.381068,0.074752,0.981734,0.628768,0.528504,-0.066520,0.974926,0.291244,0.482067,0.074046,0.926839
86,4.7384,0.446313,0.175092,-0.448358,0.998598,0.525448,0.289523,-0.093954,0.999151,0.369607,0.277608,-0.149165,0.999787,0.574194,0.406639,0.032084,0.980992,0.294746,0.381637,-0.003407,0.981614,0.569233,0.524508,-0.002736,0.951667,0.332709,0.484378,-0.037244,0.907172
87,4.7710,0.446077,0.174212,-0.472230,0.998718,0.525071,0.286209,-0.127725,0.999203,0.369435,0.275792,-0.178988,0.999791,0.573186,0.404661,-0.006026,0.980803,0.295147,0.381852,-0.064218,0.982075,0.545559,0.509472,-0.085040,0.949518,0.356375,0.482505,-0.086344,0.900445
