frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
76,3.8566,0.537247,0.504023,-1.334346,0.997630,0.764385,0.730117,-0.486238,0.986333,0.345334,0.749950,-0.378387,0.971290,0.940430,0.935266,-0.714270,0.653154,0.075630,0.946043,-0.394916,0.578454,1.020802,1.030918,-1.433924,0.258632,-0.125651,1.270216,-0.803831,0.155631
77,3.9076,0.527438,0.509087,-1.204342,0.997498,0.758736,0.729289,-0.361622,0.986176,0.343564,0.754790,-0.232250,0.969296,0.937314,0.934789,-0.567147,0.644719,0.070738,0.946715,-0.230058,0.575686,1.024249,1.044002,-1.233848,0.256731,-0.116612,1.216830,-0.664106,0.151777
78,3.9553,0.521897,0.507229,-1.258657,0.997232,0.753324,0.727558,-0.431936,0.985590,0.331141,0.750168,-0.361116,0.967234,0.938773,0.934217,-0.684280,0.648214,0.062033,0.946281,-0.363045,0.572349,0.954222,1.006380,-1.306640,0.257093,-0.056826,1.164627,-0.817924,0.145021
79,4.0060,0.519047,0.503875,-1.307507,0.997067,0.747555,0.725112,-0.398841,0.985298,0.327670,0.746505,-0.324438,0.964266,0.940813,0.933127,-0.618209,0.648518,0.055599,0.946222,-0.385409,0.561398,0.965870,0.998688,-1.182521,0.257372,0.002311,1.069130,-0.999147,0.140456
80,4.0557,0.519144,0.504675,-1.310323,0.996799,0.748616,0.722770,-0.408759,0.985339,0.326901,0.745678,-0.327278,0.962876,0.941712,0.929964,-0.614544,0.650367,0.054459,0.946096,-0.532249,0.556887,0.978535,1.008112,-1.164896,0.261750,0.018394,1.053457,-1.240150,0.138209
81,4.1040,0.519269,0.505323,-1.303408,0.996779,0.747946,0.719646,-0.391287,0.985672,0.328588,0.744499,-0.328744,0.961804,0.942837,0.927578,-0.442281,0.648499,0.054906,0.943438,-0.476509,0.543963,1.045053,1.010018,-0.912867,0.260457,0.029441,1.050509,-1.103819,0.133887
82,4.1548,0.518549,0.505254,-1.312279,0.996806,0.748676,0.711101,-0.399687,0.986338,0.330444,0.740912,-0.332234,0.961939,0.943262,0.923778,-0.391127,0.652339,0.057557,0.940012,-0.507640,0.534048,1.122307,1.064006,-0.833537,0.261809,0.014721,1.037828,-1.214055,0.131931
83,4.2032,0.520721,0.512132,-1.580669,0.996655,0.758439,0.694908,-0.603919,0.986591,0.332925,0.728098,-0.538442,0.962584,0.946696,0.911644,-0.570332,0.655516,0.058459,0.929405,-0.770313,0.542459,1.126261,1.068232,-0.967095,0.258525,0.016067,0.991811,-1.513501,0.135000
84,4.2543,0.522289,0.513013,-1.715703,0.996937,0.765186,0.679165,-0.695191,0.986954,0.330490,0.717248,-0.548435,0.963573,0.950659,0.884800,-0.797675,0.654052,0.045977,0.928443,-0.894558,0.553137,1.088359,1.000948,-1.239561,0.263680,0.136005,0.944118,-1.721828,0.144722
85,4.3042,0.523887,0.504716,-1.812739,0.997200,0.767251,0.652775,-0.826196,0.987374,0.322304,0.688109,-0.683756,0.965404,0.955025,0.862163,-0.820399,0.647686,0.030681,0.914129,-0.900060,0.557025,0.991802,0.975294,-1.187032,0.265640,0.120831,0.975936,-1.567447,0.154207
86,4.3525,0.524071,0.489004,-1.897097,0.997439,0.769670,0.617408,-0.917725,0.987697,0.308834,0.655629,-0.778088,0.967135,0.961356,0.849513,-0.837779,0.635339,0.021614,0.908577,-0.986811,0.559034,0.974774,0.957038,-1.064006,0.260486,0.176929,0.961250,-1.624693,0.163421
87,4.4021,0.524098,0.468318,-2.145668,0.997609,0.780344,0.592332,-1.142067,0.987883,0.300467,0.621139,-0.986566,0.969116,1.035076,0.859983,-1.069050,0.625274,0.007256,0.903801,-1.206764,0.562531,1.014402,0.964278,-1.247048,0.249533,0.135218,0.974775,-1.865468,0.163206
88,4.4499,0.524316,0.458944,-2.134566,0.997729,0.788209,0.584116,-1.200732,0.988288,0.296628,0.607808,-1.027558,0.971319,1.025236,0.864305,-1.078589,0.613309,0.008249,0.897864,-1.227932,0.566054,1.059088,1.104457,-1.254540,0.234606,0.037620,0.977617,-1.829811,0.160191
89,4.5027,0.524581,0.442650,-2.708344,0.997912,0.801503,0.557073,-1.642733,0.988411,0.271638,0.568843,-1.469844,0.972821,1.036003,0.901194,-1.481367,0.593285,-0.003044,0.899574,-1.655626,0.568291,1.058739,1.162198,-1.615726,0.226045,0.069758,0.982319,-2.206949,0.162521
90,4.5533,0.524538,0.422671,-3.125448,0.998083,0.810189,0.519605,-1.845896,0.989378,0.257563,0.569479,-1.758332,0.974898,1.029193,0.937266,-2.273494,0.614436,0.001322,0.896282,-2.122968,0.594875,0.854578,0.983487,-3.086147,0.265706,0.116151,0.995883,-2.876048,0.182978
91,4.6043,0.522505,0.407977,-2.887439,0.998267,0.823360,0.541976,-1.765201,0.990280,0.262254,0.567743,-1.682582,0.977230,1.022798,1.055245,-2.067952,0.636927,0.003761,0.911445,-1.800368,0.629894,0.804803,0.993744,-2.713630,0.314461,0.099883,1.215056,-2.163976,0.224629
92,4.6546,0.522393,0.399685,-2.484803,0.998437,0.825783,0.532951,-1.475792,0.991188,0.257327,0.550466,-1.403333,0.979469,1.018884,1.023488,-1.589881,0.658439,0.005482,0.911505,-1.479755,0.663159,0.767976,0.984034,-2.040549,0.325486,0.052611,1.270991,-1.679068,0.264382
93,4.6881,0.517914,0.391171,-2.617951,0.998591,0.825516,0.513528,-1.655232,0.991938,0.246827,0.540192,-1.523479,0.981447,1.018230,1.001191,-1.560446,0.677788,0.020378,0.920109,-1.524740,0.693763,0.754421,0.985934,-1.374015,0.350015,0.372854,1.183810,-1.744141,0.317351
94,4.7499,0.502336,0.362233,-2.674731,0.998725,0.829396,0.478939,-1.701607,0.992295,0.242271,0.512249,-1.558626,0.982785,1.060507,0.990777,-1.651476,0.685653,0.013904,0.916274,-1.618612,0.710988,1.176255,1.320204,-1.913750,0.362177,0.011066,1.180254,-2.056489,0.345542
95,4.8023,0.448062,0.316025,-2.894994,0.998565,0.830446,0.426834,-1.956837,0.992537,0.199201,0.492827,-1.693573,0.983779,1.056611,0.989997,-1.740180,0.705618,0.011449,0.944031,-1.592510,0.718176,1.191202,1.385331,-1.861246,0.384703,0.004446,1.038393,-2.030976,0.374185
96,4.8524,0.416606,0.291171,-2.727716,0.996547,0.829427,0.438064,-1.804433,0.990276,0.176289,0.500040,-1.601289,0.980562,1.050249,0.989617,-1.633378,0.720363,0.000711,1.028400,-1.333087,0.718087,1.200588,1.479450,-1.831049,0.388778,-0.067123,1.386963,-1.578217,0.382413
97,4.9045,0.388822,0.290105,-2.752615,0.996368,0.828187,0.441679,-1.900972,0.988977,0.143504,0.510732,-1.733054,0.981527,0.999347,0.936570,-1.468220,0.741395,-0.034114,1.074693,-1.354787,0.738339,1.140138,1.450249,-1.119456,0.404038,-0.103818,1.546251,-1.495999,0.407794
98,4.9518,0.363019,0.289836,-2.744918,0.996576,0.817639,0.437998,-1.952737,0.989670,0.135218,0.503483,-1.662610,0.982753,0.983236,0.909500,-1.515561,0.760052,-0.059743,1.043317,-1.192219,0.739289,1.152073,1.410213,-1.359850,0.410445,-0.138959,1.404114,-1.261801,0.425014
99,5.0063,0.340936,0.294545,-2.697665,0.996849,0.813951,0.439063,-1.963185,0.990463,0.123469,0.480906,-1.625628,0.984243,0.970856,0.901003,-1.394402,0.773376,-0.057974,0.967440,-0.979460,0.741999,1.130091,1.408216,-1.011244,0.396701,-0.117511,1.398906,-0.800086,0.424246
100,5.0498,0.320700,0.303307,-3.009656,0.997142,0.803316,0.442546,-2.264243,0.991338,0.098438,0.465053,-1.784179,0.985742,0.948845,0.889557,-1.363996,0.790403,0.019309,0.931444,-0.662359,0.742887,1.124503,1.378992,-0.480583,0.389971,-0.085490,1.413252,0.221288,0.398662
101,5.0991,0.229148,0.355691,-3.220544,0.992155,0.725320,0.436419,-2.225031,0.983477,-0.090447,0.468852,-2.149321,0.969985,0.894829,0.893936,-1.870448,0.779915,-0.143291,1.136021,-1.913523,0.743541,0.975029,1.388499,-1.872160,0.375294,-0.208870,1.667087,-2.015735,0.394434
102,5.1482,0.196920,0.350562,-3.226373,0.991311,0.686014,0.420563,-2.215835,0.980532,-0.125108,0.477447,-2.126743,0.960454,0.882480,0.897120,-1.839182,0.781051,-0.177946,1.146967,-1.850210,0.731277,0.987012,1.410873,-1.801349,0.379700,-0.187595,1.645534,-2.034455,0.384520
103,5.2144,0.160204,0.317960,-3.652047,0.991368,0.663248,0.410716,-2.503098,0.979080,-0.096901,0.611604,-2.389347,0.950738,0.885806,0.912792,-1.810379,0.780396,-0.208373,1.313566,-1.989366,0.715859,0.995112,1.463212,-1.341456,0.387470,-0.196050,1.850482,-1.985997,0.384929
104,5.2636,0.122066,0.321592,-3.899582,0.990783,0.639608,0.402263,-2.728853,0.976379,-0.202337,0.592545,-2.570163,0.932898,0.884492,0.925382,-1.837296,0.775222,-0.240219,1.302951,-2.061646,0.687456,0.991076,1.463186,-1.056982,0.380152,-0.207549,1.804863,-1.832076,0.369350
105,5.3127,0.096481,0.355061,-3.875113,0.990812,0.631366,0.389131,-2.720151,0.976898,-0.209725,0.583519,-2.471467,0.925753,0.879590,0.923482,-1.904269,0.783728,-0.234554,1.237672,-1.694311,0.649759,0.997538,1.443138,-1.171322,0.384024,-0.217946,1.675257,-0.877696,0.345713
106,5.3618,0.054797,0.339761,-3.271602,0.975561,0.594101,0.361112,-2.429300,0.974822,-0.220079,0.581449,-2.010949,0.882527,0.884448,0.903704,-1.977976,0.789999,-0.226376,1.207900,-1.134325,0.592978,1.075435,1.305793,-1.946045,0.378032,-0.198521,1.622891,-0.791506,0.314883
107,5.4059,0.033480,0.249925,-2.638935,0.913272,0.550336,0.349221,-2.062142,0.966958,-0.228835,0.476653,-1.622721,0.846937,0.881441,0.845794,-1.929584,0.793666,-0.259372,1.119446,-1.061752,0.543256,1.084306,1.236276,-1.668801,0.371539,-0.273558,1.543976,-1.057334,0.288242
108,5.4598,0.037406,0.350551,-2.874223,0.899466,0.571661,0.351129,-2.317291,0.968910,-0.228958,0.473076,-1.770817,0.843509,0.887792,0.850669,-2.011896,0.808840,-0.289894,1.121316,-1.013072,0.498369,1.141165,1.261955,-1.923206,0.402513,-0.306792,1.564839,-0.728390,0.262633
109,5.5257,-0.039333,0.394296,-3.548522,0.907677,0.592543,0.349089,-2.705138,0.971026,-0.251930,0.498781,-2.302742,0.854540,0.890219,0.847504,-2.201389,0.818636,-0.262501,1.147091,-1.174189,0.468847,1.153236,1.267112,-2.084272,0.407256,-0.273214,1.561384,-0.531904,0.246265
110,5.5833,0.000000,0.388751,-3.488425,0.915499,0.605884,0.351579,-2.608367,0.972597,-0.240303,0.566068,-2.258209,0.864044,0.908628,0.852929,-2.138394,0.814674,-0.222409,1.279256,-1.224589,0.443724,1.134894,1.215600,-2.032367,0.395607,-0.195644,1.695567,-0.707060,0.232690
111,5.6460,0.225922,0.295667,-3.659763,0.923885,0.683896,0.355482,-2.408293,0.973943,-0.213194,0.526661,-2.356912,0.871938,0.909900,0.820458,-1.255454,0.793219,-0.246265,1.251286,-1.468092,0.431490,1.115503,1.215065,-0.529777,0.396022,-0.289653,1.703657,-1.062082,0.226429
112,5.6987,0.324594,0.240859,-3.935536,0.931464,0.734226,0.370547,-2.539418,0.976254,-0.112389,0.491819,-2.298003,0.882032,0.922567,0.827553,-1.562240,0.779911,-0.190984,1.124989,-0.924329,0.399719,1.111155,1.212039,-1.180351,0.384376,-0.262388,1.549345,-0.125691,0.206274
113,5.7460,0.402951,0.258397,-3.517196,0.938315,0.779628,0.411171,-1.998882,0.978551,-0.011025,0.502642,-2.009173,0.893716,0.928392,0.812864,-0.870233,0.790276,-0.020388,1.007126,-0.665360,0.416429,1.095519,1.222848,-0.281565,0.419457,-0.126097,1.551028,0.059269,0.215381
114,5.8338,0.470879,0.248515,-2.627704,0.944450,0.813290,0.425146,-1.513198,0.980388,0.042355,0.528586,-1.744584,0.903783,0.932492,0.784259,-0.748144,0.778553,-0.033277,1.158333,-0.906026,0.424970,1.052195,1.175580,-0.465376,0.452258,-0.136792,1.761942,-0.984151,0.202979
115,5.8960,0.690692,0.170387,-2.435091,0.949890,0.881273,0.479062,-1.010897,0.975969,0.199605,0.546468,-1.409368,0.913270,1.077497,0.906757,-0.582348,0.718945,-0.047012,1.191105,-0.984862,0.468928,1.101802,1.185771,-0.849247,0.417691,-0.075315,1.721085,-1.149508,0.220069
116,5.9461,0.716198,0.195467,-2.732538,0.954859,0.926275,0.501203,-1.354783,0.975087,0.257262,0.545890,-1.519041,0.921796,1.179463,0.982241,-1.024788,0.680530,0.026624,1.197342,-1.004346,0.509552,1.103890,1.195299,-1.575102,0.385093,0.057259,1.693978,-1.145337,0.263576
117,5.9986,0.763308,0.190690,-1.969499,0.959203,0.921931,0.508235,-0.794934,0.976227,0.288090,0.521150,-1.135054,0.929566,1.151793,0.985875,-0.163023,0.640330,0.053606,1.088423,-0.810016,0.543545,1.111270,1.308426,-0.192613,0.349810,0.005165,1.680988,-1.067535,0.262661
118,6.0393,0.811600,0.187700,-2.473698,0.959511,0.983315,0.450503,-1.160905,0.970294,0.329449,0.486815,-1.464697,0.936427,1.269289,0.969119,-0.444701,0.594610,0.051291,1.008915,-1.242854,0.576727,1.225935,1.228704,-0.349313,0.319804,-0.024006,1.677283,-1.589872,0.269266
119,6.1043,0.863605,0.171969,-2.518303,0.962900,1.012914,0.437348,-1.079933,0.967425,0.367781,0.469761,-1.540267,0.942652,1.240383,0.890061,0.026587,0.545591,0.055573,0.955241,-1.596391,0.602738,1.214707,1.110670,0.544013,0.292394,-0.060782,1.534107,-1.871431,0.276750
120,6.1622,0.868699,0.108659,-2.511911,0.965347,1.170756,0.437215,-1.109519,0.967173,0.448472,0.400035,-1.303336,0.948252,1.311137,1.031819,-0.526534,0.508950,0.114296,0.894071,-1.107712,0.626017,1.368240,1.379323,-0.817446,0.267628,0.037882,1.455355,-1.479136,0.277284
121,6.2049,0.843120,0.106505,-2.541004,0.960183,1.199255,0.427592,-1.248817,0.960179,0.450660,0.380115,-1.316009,0.953030,1.348653,1.016595,-0.556303,0.477473,0.142058,0.871170,-1.021129,0.625052,1.378331,1.383845,-1.043091,0.243445,0.026128,1.418832,-1.415059,0.263616
122,6.2644,0.818576,0.064362,-2.483179,0.962170,1.182307,0.418486,-1.194981,0.950424,0.449198,0.377854,-1.178706,0.957147,1.316616,1.005896,-0.566855,0.437002,0.136060,0.874172,-0.843442,0.611883,1.380324,1.324631,-0.725446,0.220742,0.006005,1.380476,-1.400295,0.254214
123,6.3334,0.787409,0.054097,-2.357474,0.965237,1.198210,0.415544,-1.256724,0.949157,0.445670,0.386785,-0.984820,0.961194,1.348125,1.002392,-0.866527,0.403962,0.145880,0.870648,-0.303069,0.616253,1.418185,1.302865,-1.207437,0.200082,0.070023,1.373813,-0.384339,0.251143
124,6.3971,0.769483,0.070471,-1.515231,0.968518,1.086020,0.418186,-0.504495,0.952937,0.431729,0.393088,-0.545597,0.965000,1.306998,0.958156,-0.305130,0.383919,0.162825,0.850086,-0.321940,0.633751,1.367018,1.149796,-0.827842,0.186053,0.108972,1.318594,-0.768914,0.267203
125,6.4464,0.744542,0.081703,-1.343672,0.971551,0.995976,0.430669,-0.435492,0.956817,0.420902,0.394825,-0.372588,0.968427,1.207460,0.957755,-0.247726,0.381404,0.162014,0.854685,-0.206044,0.650717,1.325332,1.161266,-0.762790,0.175777,0.111176,1.327281,-0.747585,0.290513
126,6.4926,0.697739,0.088022,-1.348490,0.974316,0.951940,0.435980,-0.411100,0.960735,0.414939,0.394371,-0.265183,0.971500,1.169474,0.964786,-0.216649,0.393925,0.160817,0.847886,-0.097629,0.661526,1.324724,1.202627,-0.702274,0.171545,0.094134,1.177440,-0.708843,0.300991
127,6.5389,0.653256,0.084797,-1.424956,0.976769,0.926999,0.436877,-0.476974,0.963880,0.405067,0.397023,-0.354987,0.974161,1.147718,0.952035,-0.354361,0.402054,0.151723,0.856782,-0.273345,0.670345,1.318625,1.196855,-0.894474,0.168930,0.085734,1.244088,-0.800876,0.311069
128,6.5889,0.554101,0.070518,-1.246915,0.979079,0.831880,0.424538,-0.410218,0.967448,0.368949,0.398756,-0.319085,0.976709,0.976516,0.898350,-0.237965,0.428927,0.147289,0.866743,-0.214269,0.675466,1.212097,1.351305,-0.647650,0.168741,0.077887,1.276679,-0.778107,0.316986
129,6.6421,0.515486,0.067935,-1.351628,0.981163,0.805184,0.423381,-0.430402,0.970667,0.331438,0.403031,-0.448730,0.979006,0.941478,0.890956,-0.234808,0.450534,0.146147,0.886574,-0.317188,0.669711,1.191576,1.378942,-0.675038,0.165862,0.078925,1.299446,-0.792279,0.308866
130,6.6921,0.499888,0.066528,-1.544331,0.983038,0.800014,0.423476,-0.549409,0.973548,0.310929,0.403573,-0.555855,0.981063,0.931534,0.894025,-0.307412,0.476717,0.137979,0.900232,-0.402026,0.672720,1.191009,1.362602,-0.809766,0.179070,0.103870,1.312420,-1.112906,0.315726
131,6.7476,0.506964,0.069152,-1.457485,0.984730,0.790906,0.437458,-0.389382,0.976159,0.284162,0.423468,-0.450487,0.982904,0.924456,0.932304,-0.185193,0.491429,0.135010,0.946854,-0.413855,0.658987,1.074299,1.403875,-0.730006,0.175905,0.202380,1.293973,-1.302399,0.307869
132,6.7901,0.488661,0.071675,-1.549905,0.986242,0.785352,0.453129,-0.493201,0.978490,0.284867,0.429738,-0.294369,0.984518,0.910904,0.973044,-0.606181,0.517448,0.139570,0.945582,-0.036770,0.641629,0.865262,1.388844,-1.300698,0.177998,0.170772,1.299103,-0.803835,0.292517
133,6.8434,0.482379,0.077004,-1.502900,0.987604,0.775261,0.455753,-0.530965,0.980599,0.276706,0.446453,-0.305704,0.985989,0.904243,0.976569,-0.572138,0.531441,0.144170,0.947996,-0.095874,0.632350,0.898930,1.381582,-1.196467,0.181706,0.114188,1.355588,-0.799580,0.284466
134,6.9005,0.471817,0.080842,-1.443310,0.988827,0.763306,0.455828,-0.514638,0.982483,0.273024,0.450052,-0.351557,0.987312,0.921757,0.973859,-0.396435,0.553399,0.144000,0.946968,-0.163492,0.627276,0.929260,1.415830,-0.846743,0.182183,0.052143,1.366685,-0.793628,0.273251
135,6.9494,0.458224,0.081466,-1.424539,0.989935,0.762021,0.460633,-0.485200,0.984152,0.269054,0.459244,-0.336129,0.988503,0.927052,0.970940,-0.365464,0.565165,0.143087,0.949064,-0.167088,0.619539,0.939855,1.403853,-0.855810,0.180496,0.027835,1.389760,-0.804764,0.262937
136,6.9955,0.461086,0.082653,-1.389279,0.990940,0.757152,0.460249,-0.408062,0.985714,0.263117,0.467957,-0.339906,0.989619,0.933088,0.960608,-0.313897,0.589613,0.142684,0.948451,-0.200413,0.621886,1.040234,1.396210,-0.858875,0.185979,-0.022412,1.390266,-0.859197,0.258383
137,7.0384,0.461210,0.083194,-1.407677,0.991840,0.761969,0.459834,-0.363522,0.987093,0.259699,0.472495,-0.309551,0.990590,0.940063,0.955358,-0.287341,0.602406,0.135294,0.950303,-0.156233,0.621333,1.048053,1.396151,-0.898233,0.184868,-0.016235,1.408276,-0.856883,0.252217
138,7.0894,0.460056,0.083492,-1.349746,0.992653,0.764269,0.461053,-0.326261,0.988346,0.260451,0.471144,-0.341230,0.991479,0.943035,0.949395,-0.221350,0.616765,0.128666,0.949970,-0.260288,0.620500,1.092591,1.393128,-0.786903,0.186686,-0.005400,1.405457,-1.025220,0.245270
139,7.1266,0.459807,0.083924,-1.278304,0.993385,0.763766,0.466901,-0.313267,0.989462,0.257030,0.472880,-0.339798,0.992276,0.945123,0.949262,-0.261091,0.627999,0.109890,0.950039,-0.272791,0.623508,1.114144,1.357049,-0.824821,0.190513,-0.070989,1.400136,-0.995474,0.243739
140,7.1857,0.461535,0.084215,-1.334807,0.994042,0.765103,0.468611,-0.334674,0.990383,0.257674,0.475838,-0.281781,0.992745,0.945418,0.954107,-0.459444,0.617524,0.095897,0.956502,-0.488562,0.604050,0.977594,1.276210,-1.208382,0.190536,0.133011,1.174824,-1.599914,0.247334
141,7.2300,0.463508,0.095268,-1.361454,0.994630,0.766927,0.475179,-0.352237,0.991226,0.257957,0.482054,-0.310176,0.993160,0.935541,0.946716,-0.442513,0.617171,0.076066,0.950945,-0.458411,0.581381,1.015396,1.285696,-1.092553,0.191549,-0.016725,1.232717,-1.481841,0.235909
142,7.2831,0.463465,0.103188,-1.375106,0.995157,0.767989,0.474709,-0.431545,0.992027,0.258324,0.481439,-0.315187,0.993667,0.934118,0.946474,-0.453232,0.619214,0.068949,0.949641,-0.423020,0.567352,1.032418,1.295029,-1.058506,0.192548,-0.087299,1.256735,-1.297266,0.231402
143,7.3398,0.463547,0.105388,-1.478426,0.995616,0.768165,0.479564,-0.531304,0.992535,0.256830,0.487794,-0.327746,0.993650,0.934526,0.948680,-0.551276,0.610291,0.060813,0.949517,-0.413382,0.537648,1.024603,1.350065,-1.124270,0.189545,-0.061811,1.260569,-1.340492,0.218966
144,7.3902,0.464152,0.116983,-1.602987,0.996030,0.769219,0.490171,-0.666247,0.993120,0.256941,0.488982,-0.404642,0.993901,0.931044,0.953450,-0.704490,0.606960,0.061181,0.945101,-0.386005,0.514277,1.002638,1.360960,-1.326373,0.189823,-0.054484,1.267652,-1.225576,0.209632
145,7.4388,0.464809,0.114742,-1.604619,0.996409,0.769925,0.489229,-0.653705,0.993580,0.257330,0.489011,-0.438210,0.994043,0.925769,0.954214,-0.661299,0.608009,0.064098,0.931215,-0.393373,0.496376,0.966312,1.364761,-1.248683,0.194417,-0.062139,1.246913,-1.223284,0.204210
146,7.4984,0.469795,0.114394,-1.639645,0.996752,0.770706,0.488703,-0.612363,0.993980,0.257247,0.488820,-0.505095,0.994174,0.924226,0.954189,-0.643767,0.600922,0.065435,0.939480,-0.521562,0.481389,0.984007,1.380949,-1.179348,0.193400,0.021399,1.252929,-1.406019,0.197254
147,7.5515,0.472314,0.114119,-1.575593,0.997069,0.770960,0.487416,-0.507963,0.994502,0.257386,0.488692,-0.458651,0.994484,0.924682,0.955474,-0.478981,0.608830,0.066940,0.945280,-0.505628,0.469059,0.996103,1.396187,-1.072882,0.206485,0.016962,1.243850,-1.533766,0.200261
148,7.5981,0.473638,0.114447,-1.559477,0.997351,0.771423,0.484488,-0.496130,0.994939,0.257533,0.488457,-0.460437,0.994810,0.925363,0.951224,-0.414922,0.611752,0.068859,0.948615,-0.470187,0.470485,1.049765,1.362442,-1.022213,0.210640,0.015115,1.292731,-1.359437,0.198132
149,7.6466,0.474756,0.115279,-1.533474,0.997604,0.771749,0.489496,-0.455516,0.995324,0.257186,0.496382,-0.438479,0.995030,0.929271,0.948994,-0.403971,0.616701,0.070018,0.959906,-0.437745,0.470161,1.066104,1.359812,-1.027780,0.211077,0.013576,1.313502,-1.299769,0.192421
150,7.6906,0.474821,0.118170,-1.498127,0.997831,0.771945,0.488593,-0.419396,0.995649,0.259942,0.495409,-0.406835,0.995178,0.933164,0.931011,-0.348797,0.620231,0.073919,0.959637,-0.437446,0.468174,1.094513,1.306120,-0.977515,0.221586,0.025890,1.300881,-1.337361,0.191688
151,7.7505,0.475030,0.118098,-1.492632,0.998028,0.772214,0.482923,-0.420761,0.995936,0.260063,0.494713,-0.403850,0.995330,0.937892,0.921600,-0.355680,0.625297,0.074203,0.959364,-0.435232,0.471625,1.102887,1.291287,-0.989509,0.228267,0.024092,1.308574,-1.303903,0.189988
152,7.8056,0.467261,0.125465,-1.463176,0.998217,0.756396,0.473892,-0.420579,0.996147,0.257017,0.480817,-0.281118,0.995018,0.931681,0.901698,-0.469678,0.622711,0.077663,0.946298,-0.503235,0.449824,0.993559,1.264091,-1.173628,0.235120,0.044912,1.066418,-1.722885,0.195023
153,7.8630,0.462678,0.127520,-1.458714,0.998372,0.741058,0.474110,-0.423847,0.996015,0.238247,0.480831,-0.299527,0.993911,0.925993,0.889014,-0.503106,0.610336,0.078972,0.926255,-0.583075,0.427464,0.980981,1.251278,-1.204037,0.237936,0.059253,1.029847,-1.783061,0.194219
154,7.9331,0.453043,0.128097,-1.460042,0.998509,0.736363,0.486790,-0.462855,0.995748,0.231452,0.479204,-0.288870,0.992199,0.917697,0.892398,-0.592840,0.598085,0.079119,0.917508,-0.546455,0.401892,0.934171,1.262953,-1.227175,0.237842,0.079772,1.004645,-1.704696,0.190744
155,7.9942,0.451981,0.144280,-1.402661,0.998641,0.730479,0.490470,-0.420264,0.995824,0.232977,0.483424,-0.236613,0.991195,0.907052,0.889759,-0.577707,0.593703,0.080006,0.895413,-0.587759,0.381997,0.959937,1.265279,-1.199319,0.245525,0.078017,0.943501,-1.850651,0.193653
156,8.0641,0.444834,0.147364,-1.302851,0.998748,0.726467,0.493444,-0.368899,0.995875,0.222001,0.484036,-0.229272,0.990665,0.885084,0.890996,-0.544998,0.580217,0.079768,0.865764,-0.692382,0.367247,0.907728,1.289744,-1.187569,0.253990,0.128743,0.891714,-1.972732,0.213253
157,8.1388,0.436929,0.150197,-1.191488,0.998846,0.724381,0.494400,-0.294473,0.996108,0.223745,0.479388,-0.203355,0.991043,0.882292,0.910766,-0.519525,0.577847,0.078715,0.857422,-0.639992,0.370652,0.856947,1.291545,-1.120024,0.253135,0.153635,0.878485,-1.813672,0.239471
158,8.2203,0.435579,0.149957,-1.214414,0.998937,0.725079,0.494437,-0.313599,0.996320,0.223600,0.477207,-0.231143,0.991453,0.882248,0.924435,-0.439855,0.566526,0.076577,0.862436,-0.663802,0.367938,0.880761,1.323748,-0.993668,0.243618,0.155849,0.908460,-1.860316,0.247835
159,8.3044,0.435731,0.149617,-1.232369,0.999003,0.724285,0.493329,-0.336788,0.996453,0.222758,0.477244,-0.244492,0.991669,0.878888,0.947510,-0.458118,0.552647,0.078041,0.914345,-0.621872,0.355553,0.838373,1.334922,-1.015949,0.229694,0.148196,1.036253,-1.739651,0.239435
160,8.3914,0.436600,0.148898,-0.966273,0.999063,0.719955,0.490229,-0.229196,0.996663,0.223020,0.469144,-0.196378,0.992224,0.866523,0.957974,-0.381277,0.541577,0.079848,0.919628,-0.572916,0.354164,0.820723,1.309207,-0.880611,0.220733,0.176595,0.956876,-1.514095,0.247872
161,8.4887,0.437552,0.146210,-0.970067,0.999102,0.718120,0.471600,-0.245573,0.996733,0.223741,0.459233,-0.315772,0.992828,0.860200,0.958204,-0.269190,0.523618,0.078699,0.956470,-0.402897,0.352905,0.841553,1.308308,-0.707155,0.207618,0.160821,1.305407,-0.931768,0.237282
162,8.5881,0.440617,0.145801,-1.047435,0.999169,0.715142,0.455028,-0.240165,0.996922,0.224224,0.456064,-0.312024,0.993384,0.852213,0.956599,-0.213532,0.515317,0.078993,0.959476,-0.354952,0.350287,0.859105,1.322858,-0.666761,0.198582,0.117997,1.248772,-1.063948,0.230292
163,8.6792,0.441018,0.145631,-1.103370,0.999223,0.718863,0.462592,-0.258488,0.997008,0.224636,0.456008,-0.309252,0.993853,0.854683,0.970868,-0.275098,0.507625,0.079471,0.961810,-0.341782,0.351976,0.853155,1.317717,-0.773326,0.187545,0.117690,1.284029,-1.071086,0.221284
